Viber,"first problem is the connectivity, when Internet speed is low one cannot make calls unlike other apps. 2nd issue is unavailablity of Pashto language that is spoken by around 70 millions people in Afghanistan and Pakistan. please add Pashto language.",0
Viber,"It was great but last few weeks I have noticed my messages are not being sent. The 2 grey ticks are there but the receivers don't receive my message, sometimes till hours later or not at all??? It's really frustrating when I'm in the middle of viber chat and then it stops sending!...Help please....thanks",0
Viber,"I wanted to buy a pack of $4.99 for world call, when purchasing it took away $8.99. even, after activation not able to call desired country. However, thank you very much Alina for excellent customer service. My problem is resolved. I appreciate it highly :)",0
Viber,love the app. but from yesterday when I answer viber calls I'm getting the bottle opener sound through out the call. is it something wrong with the app or my phone settings. please help,1
Viber,This is a good messenger but Evertown is quite broken because i cant merge one of my buildings even though its the same. My building that i want to merge just swaps places when i try to merge it. Also theres bad stickers on the Dating sticker pack. Like a girl showing her Literal butt. You should remove that sticker once and for all. Id give it a five if all of the things i said is fixed. Happy winter!,1
Viber,love the app. My entire family has it and has no problem. Yet I can not fix an issue I am having picking up phone calls. I would like to reccomend this app to others and give it 5 stars. Please help.,1
Skype,im an android user and for the longest time skype was working great on my phone. However for some reason after the latest update after about 15 seconds or so in to a call the other person says they cant hear me at all as if my microphone shut off. ive tried hanging up and calling again but its pretty consistent with being in the first 30 seconds of the call each and every time. Hope this gets fixed soon.,0
Skype,"The new update is either too buggy or has completely destroyed Skype on its own. I can't use other apps without Skype having a meltdown, either getting a reconnection issue (and my WiFi is fine.) or my mic refusing to pick up my voice when not directly on the Skype app (and my mic completely works)....Full Review",0
Skype,Hi. I wrote you on your App. No reply. I have had a problem with Skype ever since I installed it on my phone. It is not synchronized with Skype on my computer. It is like 2 different accounts so I have to add my contacts again on my phone. Ends up that my contacts have me twice... Please help,0
Skype,"Absolute p*ss poor. Notifications are totally broken on oreo. Every notification class except for that droplet of pee hitting the toilet sound that you can barely hear doesn't work. Its notification settings are filled with duplicate instances of ""General notification channel"" entries - and with all...",0
Skype,"my girlfriend and I are long distance and we rely on this app for our face time together. we fall asleep every night skyping and we wake up skyping. this app runs smooth, and it's made some really good memories for us. only thing I'd ask to change, because I Skype on my phone, is that I'm able to move where my face is to other side of the screen. it's a little box in the right corner and I can only make it so it covers half the screen or it stays in the right corner. thank you for this app.",1
Skype,"Everything was alright but since last update there's something wrong with it. While being on an audio call for couple of minutes, suddenly the other person cant hear me anymore. The only way to fix it is to hang up and the other person to call me back. Its really frustrating cause it happens all the time now.",0
